pAD,pAR,UniprotEntry,pDN,pLOF,pGOF
0.91739845,0.053313226,P23246,0.5903369784355164,0.548448383808136,0.4271822273731232
0.9239411,0.047184523,P26599,0.6176857352256775,0.5045990943908691,0.3801078498363495
0.8866573,0.11057398,P62826,0.6002185940742493,0.3902786076068878,0.5411814451217651
0.77661407,0.22327957,Q9UMX0,0.5857068300247192,0.5197318196296692,0.2864959239959717
0.8615753,0.13312863,P11142,0.4870961308479309,0.3614940941333771,0.5548654794692993
0.9201621,0.050411228,Q07666,0.5037457346916199,0.6567027568817139,0.30760297179222107
0.9068085,0.06788162,Q15424,0.5328420996665955,0.6421352028846741,0.33924970030784607
0.6161831,0.443294,P07237,0.5430827140808105,0.495911568403244,0.3933470845222473
0.83646375,0.14384994,P59998,0.48860254883766174,0.4175183475017547,0.35942214727401733
0.84499353,0.13314076,P62136,0.5077552199363708,0.4490326941013336,0.49850353598594666
0.88378066,0.119738184,P60709,0.5425660610198975,0.3629964888095856,0.5404868125915527
0.85575074,0.15928152,P23528,0.5791200995445251,0.3679430484771729,0.32167303562164307
0.8995572,0.06845976,Q16630,0.5045053362846375,0.6358864903450012,0.2890326678752899
0.65855765,0.37588212,Q14118,0.4601944088935852,0.611965537071228,0.391066312789917
0.57595694,0.45250177,Q15323,0.6496171951293945,0.3703520596027374,0.3965240716934204
0.84976196,0.13363308,P48729,0.5708427429199219,0.38206011056900024,0.5472531914710999
0.84403116,0.10513943,P62241,0.48543161153793335,0.52607262134552,0.46277916431427
0.8289155,0.21079612,P35579,0.6285516023635864,0.4164561927318573,0.3845483958721161
0.8619535,0.11008149,P18124,0.5884482860565186,0.4675544202327728,0.3468758165836334
0.6123549,0.46404088,Q09666,0.5799660086631775,0.6147563457489014,0.32963478565216064
0.6749197,0.3990307,P04083,0.511871337890625,0.3773686587810517,0.4380456805229187
0.80471706,0.14001115,P18077,0.5813811421394348,0.4099850058555603,0.292431503534317
0.7937649,0.1436019,P42766,0.6469652056694031,0.46795207262039185,0.3722943365573883
0.82791454,0.18005769,P07900,0.474244624376297,0.5169697403907776,0.4458496570587158
0.8626337,0.1444829,P07437,0.49486562609672546,0.4802395701408386,0.5220418572425842
0.7196096,0.36179894,P06576,0.554266631603241,0.4207580089569092,0.420400470495224
0.8334713,0.1590661,Q9Y265,0.5050721764564514,0.5121411681175232,0.5667111277580261
0.56913596,0.40805474,P32969,0.5859951376914978,0.3609143495559693,0.4762826263904571
0.60778606,0.37584677,P35268,0.5863043665885925,0.3648895025253296,0.3538094758987427
0.8461672,0.10132492,P05388,0.6081750392913818,0.32907167077064514,0.48071303963661194
0.6663068,0.3149164,P62820,0.5343170166015625,0.4259567856788635,0.4197221994400024
0.8802534,0.13333255,Q13509,0.5365176796913147,0.5043506026268005,0.4969220161437988
0.82808733,0.16276819,Q9Y230,0.5383068919181824,0.49239033460617065,0.4755011200904846
0.799005,0.16284706,P39023,0.4851931929588318,0.5453030467033386,0.3219778835773468
0.6891128,0.35065663,P34932,0.6011465191841125,0.4353167712688446,0.500696063041687
0.7282954,0.29373938,P61019,0.5277675986289978,0.4200696647167206,0.409293919801712
0.53858066,0.5271317,P04844,0.5171314477920532,0.3702289164066314,0.6049522757530212
0.687811,0.26226497,P62899,0.4902896583080292,0.46041417121887207,0.3939281105995178
0.62091744,0.4665558,P31949,0.6458115577697754,0.2841152846813202,0.4634106755256653
0.88278574,0.15083809,Q13885,0.5002890229225159,0.4960695803165436,0.5251140594482422
0.78774744,0.1978032,P53621,0.45615318417549133,0.5262294411659241,0.488691121339798
0.8222327,0.2025631,P49368,0.5066969990730286,0.5661538243293762,0.38275036215782166
0.6667806,0.4203267,Q14697,0.5518960952758789,0.45457494258880615,0.5467340350151062
0.90096706,0.068690345,O60506,0.518904983997345,0.6006118655204773,0.38741225004196167
0.7433953,0.22432788,P40429,0.604299783706665,0.42296263575553894,0.38620176911354065
0.6921048,0.28283763,P60866,0.5516185760498047,0.40020057559013367,0.4220694601535797
0.7887325,0.24820976,P14625,0.4974289536476135,0.49849268794059753,0.4777049124240875
0.849828,0.20478104,Q01518,0.56888347864151,0.413409024477005,0.4482375979423523
0.66203797,0.4166691,O75369,0.44820278882980347,0.4327605366706848,0.5311577320098877
0.67663217,0.44751024,Q15149,0.5709239840507507,0.6044632792472839,0.3584117293357849
0.5069292,0.639763,P04075,0.5354117751121521,0.44044286012649536,0.4069952368736267
0.83530414,0.16262212,Q05639,0.5057264566421509,0.5454004406929016,0.5130307078361511
0.8707397,0.0987233,Q04637,0.44538405537605286,0.5856999754905701,0.4551246464252472
0.7310651,0.29949594,P47756,0.6370086073875427,0.4931567311286926,0.3187086582183838
0.6042857,0.50624466,Q9P2E9,0.5270806550979614,0.4508423805236816,0.5443418025970459
0.8390109,0.15155546,P55060,0.3991560637950897,0.5371884703636169,0.49272987246513367
0.8781672,0.1587871,P04406,0.541942298412323,0.4475757479667664,0.4294745624065399
0.88262624,0.11445796,Q14974,0.4495782256126404,0.45234549045562744,0.46170222759246826
0.64795816,0.44432256,Q9Y4L1,0.5394513010978699,0.39465928077697754,0.519494354724884
0.91217613,0.05562545,P61978,0.43778496980667114,0.6183266043663025,0.43277671933174133
0.8236025,0.1561125,Q15393,0.5022116899490356,0.5326991677284241,0.4505304396152496
0.74881387,0.2798684,Q562R1,0.5701395273208618,0.326661616563797,0.553411066532135
0.6349846,0.4112787,P78527,0.6125237941741943,0.5423282384872437,0.3476268947124481
0.8712322,0.12482679000000001,P10809,0.524641752243042,0.4003627300262451,0.5510674118995667
0.74235207,0.21251436,Q02878,0.4909225106239319,0.6193699240684509,0.3840981423854828
0.8396897,0.16992947,P18206,0.4712961614131927,0.5662567615509033,0.47924551367759705
0.86559594,0.11862764,Q99880,0.4914114773273468,0.49684879183769226,0.3205656111240387
0.5209726,0.50419563,Q9BQG0,0.5098530054092407,0.5290640592575073,0.4726308584213257
0.8935967,0.08267143,P17844,0.48045071959495544,0.51934051513671875,0.4841000735759735
0.8795964,0.114732586,Q14204,0.5965776443481445,0.5808599591255188,0.33601096272468567
0.82397956000000006,0.16142985,P55072,0.4199937880039215,0.5012484192848206,0.643235981464386
0.81942993,0.19771469,P46940,0.5121240019798279,0.4410798251628876,0.4671331644058227
0.91713154,0.074637905,P62937,0.5083762407302856,0.3957376778125763,0.4054640233516693
0.8852119,0.086131655,Q08211,0.44090577960014343,0.40756291151046753,0.5715275406837463
0.71094215,0.36444834,P07355,0.5282680988311768,0.3165837824344635,0.5334675312042236
0.88012725,0.09136949,Q6P2Q9,0.5276733636856079,0.5212032794952393,0.5319452881813049
0.8248616,0.16461511,P0CG48,0.595271646976471,0.2593947649002075,0.31786486506462097
0.86939895,0.10587816,P60842,0.5573119521141052,0.4118351042270661,0.4664950966835022
0.7841455,0.16495767,P36578,0.4803452491760254,0.5306013226509094,0.3970064520835877
0.86349314,0.16835408,P68371,0.5005274415016174,0.47018614411354065,0.5339998602867126
0.8051468,0.14958133,P62081,0.5194388628005981,0.49782440066337585,0.35892611742019653
0.8135052,0.13203529,P83731,0.54810631275177,0.5188668370246887,0.3274821937084198
0.62638694,0.44983,Q92598,0.5519669055938721,0.40847501158714294,0.5709105134010315
0.59180105,0.48598114,P15311,0.5632297992706299,0.4864455759525299,0.358864426612854
0.84874016,0.12097673,P62314,0.6654433608055115,0.4134627282619476,0.26869457960128784
0.6095011,0.37752947,Q9BRT6,0.5917398929595947,0.48424869775772095,0.26555290818214417
0.8094497,0.17849883,Q96AG4,0.5090643167495728,0.5048888921737671,0.48297715187072754
0.70219845,0.390689,P30101,0.4892006814479828,0.5821542739868164,0.4350858330726623
0.5319768,0.5133999,P40227,0.5739253163337708,0.4802225828170776,0.4095964729785919
0.6099644,0.57398957,P50454,0.6631328463554382,0.4658231139183045,0.4082643687725067
0.87663645,0.094592825,O75643,0.511982262134552,0.38357850909233093,0.5533312559127808
0.6611047,0.32154676,P50395,0.5757185816764832,0.4250282049179077,0.4811810255050659
0.83028626,0.16237973,P26641,0.49101772904396057,0.44926586747169495,0.5796401500701904
0.888613,0.086589426,P19338,0.4097510874271393,0.6196715831756592,0.4194421172142029
0.8110828,0.17385207,Q7KZF4,0.540225088596344,0.39733457565307617,0.4692707061767578
0.9019812,0.06796662,Q92841,0.4636220037937164,0.5609933137893677,0.4698246419429779
0.9158151,0.057262685,P43243,0.49819669127464294,0.6315920948982239,0.35840243101119995
0.57657224,0.46718585,P50991,0.4805967211723328,0.529486894607544,0.39226311445236206
0.822812,0.14121279,P62263,0.4517820477485657,0.5110121369361877,0.38974449038505554
0.76900977,0.15350139,P62851,0.5557579398155212,0.6134439706802368,0.1767524927854538
0.8176801,0.17435801,P55884,0.4919371008872986,0.5149025917053223,0.48092061281204224
0.5685206,0.42303786,O60841,0.4272339940071106,0.5652564167976379,0.5829687714576721
0.7109058,0.25118208,Q92499,0.5169674754142761,0.2977445125579834,0.5590836405754089
0.7001477,0.25101957,P62280,0.6360945701599121,0.3605667352676392,0.3809693455696106
0.6804762,0.2940393,P62906,0.5359168648719788,0.4847675561904907,0.35799580812454224
0.69036436,0.3594182,P55786,0.5387418866157532,0.3473956286907196,0.5291422605514526
0.9147714,0.057870664,P35637,0.5195184350013733,0.5186858177185059,0.3720485270023346
0.8128529,0.22001678,P16615,0.3748346269130707,0.3371536433696747,0.7767964601516724
0.6669633,0.36824766,Q99832,0.5165316462516785,0.40702176094055176,0.4424770474433899
0.6368933,0.3372135,P18621,0.6035354137420654,0.42238685488700867,0.4290052056312561
0.7745861,0.30413604,Q00341,0.3977753221988678,0.5191653966903687,0.550105631351471
0.73120874,0.24570334,P51148,0.5756425261497498,0.4948137402534485,0.4027754068374634
0.87735105,0.1545572,P35580,0.5708677172660828,0.37698525190353394,0.5181049704551697
0.8501905,0.14386404,P10412,0.6345325708389282,0.5840621590614319,0.1699865162372589
0.60615987,0.36791074,P62829,0.6030544638633728,0.33763206005096436,0.4460940659046173
0.8066246,0.16232653,Q96F07,0.4818264842033386,0.4456723928451538,0.5387533903121948
0.840506,0.14602804,O15144,0.4949147999286651,0.4474630653858185,0.34897616505622864
0.82015383,0.13624665,P62273,0.470636248588562,0.4630963206291199,0.2592661678791046
0.8329946,0.18478936,P51149,0.5817588567733765,0.32810178399086,0.5139442086219788
0.7813531,0.18275565,P42677,0.578603208065033,0.4726768732070923,0.2965426445007324
0.76708496,0.2434831,P53355,0.4411514699459076,0.48190128803253174,0.562446117401123
0.83812904,0.13758095,P46783,0.6050525903701782,0.5288170576095581,0.25622761249542236
0.7678812,0.22373499,P18085,0.6149179935455322,0.35735949873924255,0.4581016898155213
0.82178813,0.12729405,P15880,0.5602511167526245,0.5309920907020569,0.44620707631111145
0.6909196,0.3194175,P16403,0.5912386178970337,0.6311161518096924,0.16214460134506226
0.62174720000000006,0.34163633,P47914,0.5063435435295105,0.4982829988002777,0.33612102270126343
0.9104628,0.05828322,Q01844,0.4527114927768707,0.5412285923957825,0.36936265230178833
0.84158933,0.20650081,Q9BUF5,0.5421173572540283,0.45499998331069946,0.4783654510974884
0.87918663,0.1120076,P17096,0.664031445980072,0.5488976836204529,0.16160953044891355
0.7714975,0.21708217,Q9NRR5,0.6055375933647156,0.5421130657196045,0.27165305614471436
0.705207,0.3200834,Q14194,0.515267014503479,0.42749953269958496,0.4872784614562988
0.8981538,0.10702479,Q9NPI1,0.48799705505371094,0.5739038586616516,0.4643810987472534
0.7856898,0.27501914,Q01995,0.5848121643066406,0.4910733997821808,0.3248388469219208
0.7669424,0.22602476,Q14119,0.6464091539382935,0.49048155546188354,0.26179617643356323
0.82275593,0.16663405,Q7Z3K3,0.513913631439209,0.586314857006073,0.3919999301433563
0.83237064,0.11427891,Q9NWB1,0.4899247884750366,0.6699588298797607,0.37231576442718506
0.8389141,0.14621255,Q08117,0.5940433740615845,0.4982099533081054,0.3625745177268982
0.57849306,0.59749997,O95741,0.5886155366897583,0.38965022563934326,0.43852710723876953
0.8429555,0.15384525,P16220,0.5904205441474915,0.5024368762969971,0.3981146514415741
0.5546301,0.6820654,P01024,0.43393900990486145,0.4443703889846802,0.5503742694854736
0.7912972,0.18953563,Q6P1L5,0.48460379242897034,0.5945131778717041,0.33803871273994446
0.7178811,0.30371848,Q9NP66,0.5422210693359375,0.5851677060127258,0.3413253724575043
0.6857425,0.35817564,O75056,0.5579211711883545,0.4959988296031952,0.36225876212120056
0.829266,0.18357366,Q96L73,0.43562114238739014,0.5843372344970703,0.5089467167854309
0.845935,0.12138224,Q8NDX5,0.5161624550819397,0.615271270275116,0.415776401758194
0.56494164,0.5178819,P28906,0.5702669024467468,0.4517672657966614,0.45960986614227295
0.7252596,0.31047368,P25445,0.6054839491844177,0.26733678579330444,0.5483070015907288
0.8223964,0.17343564,Q16659,0.5976041555404663,0.3309905529022217,0.577551007270813
0.82067096,0.20047921,Q9H254,0.3853150308132171,0.5293585062026978,0.5701982975006104
0.85728663,0.12414009,Q15796,0.5311233997344971,0.5185374617576599,0.38871294260025024
0.8103177,0.179656,Q13009,0.4631395637989044,0.6043447852134705,0.4583764970302582
0.7087712,0.2916236,P46109,0.5425848364830017,0.5327054262161255,0.41146814823150635
0.85838443,0.13230449,P84022,0.43892839550971985,0.5451486110687256,0.4292290210723877
0.86022633,0.15390912,Q07699,0.5178322792053223,0.2784341275691986,0.618004322052002
0.73447037,0.30998653,Q12860,0.46759283542633057,0.4698436856269837,0.5641362071037292
0.8654486,0.16177201,Q99250,0.4001240134239197,0.315889447927475,0.8293279409408569
0.8114146,0.18739893,P48547,0.5826621651649475,0.3185712993144989,0.6683924794197083
0.7831963,0.19441658,Q15742,0.4865737855434418,0.653214693069458,0.371533066034317
0.83004636,0.18277687,P40763,0.5420461893081665,0.4606344401836395,0.5397760272026062
0.8270503,0.18476263,P05067,0.5298976302146912,0.4349143207073212,0.4319879412651062
0.8333633,0.14959407,P15336,0.53593510389328,0.5536025166511536,0.37505653500556946
0.69600713,0.2872385,Q9Y6W6,0.4828056395053863,0.5155947208404541,0.45893919467926025
0.6426553,0.3861912,P48023,0.6837730407714844,0.3485458493232727,0.423093318939209
0.78565204,0.20453373,P61586,0.5030308961868286,0.4636808633804322,0.5918524861335754
0.85328627,0.1362621,P05412,0.5770392417907715,0.5391138792037964,0.35538190603256226
0.75792664,0.25680527,Q01892,0.6433765292167664,0.6714956164360046,0.22398075461387632
0.7475781,0.3020847,O60239,0.6114032864570618,0.4160187840461731,0.4529842138290405
0.84499395,0.14675668,P17535,0.5506404042243958,0.5555909872055054,0.3954223096370697
0.7501241,0.29190376,Q9UQF2,0.44523099064826965,0.6266003251075745,0.36326366662979126
0.8212321,0.17595695,P04637,0.44742587208747864,0.5970798134803772,0.3393811285495758
0.7446026,0.24032755,Q9BY84,0.48950156569480896,0.4774952530860901,0.5397495031356812
0.7603999,0.23739533,P28562,0.5767432451248169,0.42645418643951416,0.3614892363548279
0.75842524,0.2616105,P22736,0.5766623616218567,0.5882620811462402,0.3154180943965912
0.8339516,0.19059224,P49715,0.6141911745071411,0.5540189743041992,0.34244388341903687
0.8403191,0.16426997,Q96EB6,0.4483143389225006,0.4943060576915741,0.5028296709060669
0.8686435,0.117426515,P16104,0.5239505767822266,0.5134721398353577,0.3532571494579315
0.881684,0.11171734,Q9UKV0,0.4522092342376709,0.5399764180183411,0.4540851712226868
0.8299889,0.16008219,O75928,0.5469526648521423,0.5566606521606445,0.3009493350982666
0.54339296,0.44574127,Q13202,0.4596366584300995,0.5607640147209167,0.4746026694774628
0.6928056,0.3267695,Q9UM11,0.4864884614944458,0.5462339520454407,0.3859546184539795
0.7841961,0.21331598,P46527,0.6852006316184998,0.4538019597530365,0.27375614643096924
0.7710678,0.21885267,Q9BPZ7,0.49483487010002136,0.5392307639122009,0.384362131357193
0.80798274,0.18942133,Q14934,0.4816382229328155,0.6508838534355164,0.366960734128952
0.5376392,0.66175115,P29508,0.5581463575363159,0.35145580768585205,0.46537020802497864
0.67450196,0.34778655,P42771,0.4701037406921386,0.6136601567268372,0.3894854784011841
0.6510657,0.3742779,Q8N726,NA,NA,NA
0.81059104,0.20879532,P10636,0.4537014663219452,0.7022268176078796,0.3158373236656189
0.8304538,0.17862575,P23443,0.49263375997543335,0.4569627046585083,0.5948958396911621
0.7860578,0.24806547,Q07817,0.6359636187553406,0.27789390087127686,0.5288421511650085
0.73633057,0.27285314,Q92870,0.46713787317276,0.6226097345352173,0.3328154981136322
0.77067614,0.23655555,P49023,0.4599355459213257,0.5621147155761719,0.5206831097602844
0.8672845,0.11575579,P68431,0.488101601600647,0.5748196244239807,0.3958161771297455
0.7368903,0.271241,O15530,0.551196277141571,0.39617395401000977,0.4517171084880829
0.7778016,0.24571273,P10415,0.6142928600311279,0.3967074453830719,0.401930570602417
0.7850274,0.21786806,P52565,0.5965995192527771,0.4519115388393402,0.3892195522785187
0.86353654,0.13267036,P17947,0.6332094669342041,0.6271791458129883,0.2476031929254532
0.77668715,0.24196167,P06239,0.5372896194458008,0.3340194523334503,0.6260607838630676
0.85973465,0.12192832,P10242,0.4992424547672272,0.6087334156036377,0.3698658049106598
0.8492327,0.14871803,P01100,0.5518341660499573,0.5069148540496826,0.4208924174308777
0.8204764,0.17844467,P41970,0.6476325392723083,0.5820736885070801,0.2680097222328186
0.7415563,0.25715128,P31947,0.552612841129303,0.4021718502044678,0.5606018900871277
0.8548851,0.15022676,P04150,0.6830258369445801,0.3582715094089508,0.41501596570014954
0.8631315,0.13781072,P03372,0.5905654430389404,0.47797638177871704,0.2916432023048401
0.7332679,0.30190864,P19438,0.5548558235168457,0.45300817489624023,0.609727144241333
0.6599469,0.36588806,Q00613,0.6465437412261963,0.5950033068656921,0.22013306617736816
0.542871,0.51284087,P42702,0.5376996994018555,0.5482165813446045,0.4251446723937988
0.85217685,0.19244736,Q12796,0.5602421164512634,0.565182089805603,0.2613773047924042
0.7319404,0.25913298,P01112,0.5257216095924377,0.49602559208869934,0.5294801592826843
0.8151223,0.19222027,Q16829,0.5609862208366394,0.4506028890609741,0.4781981706619262
0.7500789,0.2478844,P49137,0.57244110107421875,0.40327054262161255,0.5407031774520874
0.71367884,0.29933843,P25098,0.5391489863395691,0.3138090968132019,0.6100947856903076
